Year,Name,Count,Expt,Gender,AgeGrp
2010,Iceland,1,3,Male,12 to 17
2010,Iceland,4,4,Female,18 to 59
2010,Iceland,13,4,Male,18 to 59
2010,Iceland,0,5,Female,Above 60
2010,Iceland,0,5,Male,Above 60
2010,Iceland,0,6,Female,Unknown
2010,Iceland,0,6,Male,Unknown
2010,Italy,0,1,Female,0 to 4
2010,Italy,0,1,Male,0 to 4
2010,Italy,0,2,Female,5 to 11
2010,Italy,0,2,Male,5 to 11
2010,Italy,0,3,Female,12 to 17
2010,Italy,0,3,Male,12 to 17
2010,Italy,0,4,Female,18 to 59
2010,Italy,0,4,Male,18 to 59
2010,Italy,0,5,Female,Above 60
2010,Italy,0,5,Male,Above 60
2010,Italy,887,6,Female,Unknown
2010,Italy,3189,6,Male,Unknown
2010,Latvia,4,1,Female,0 to 4
2010,Latvia,3,1,Male,0 to 4
2010,Latvia,3,2,Female,5 to 11
2010,Latvia,5,2,Male,5 to 11
2010,Latvia,8,3,Female,12 to 17
2010,Latvia,14,3,Male,12 to 17
2010,Latvia,18,4,Female,18 to 59
2010,Latvia,66,4,Male,18 to 59
2010,Latvia,0,5,Female,Above 60
2010,Latvia,0,5,Male,Above 60
2010,Latvia,0,6,Female,Unknown
2010,Latvia,0,6,Male,Unknown
2010,Lithuania,11,1,Female,0 to 4
2010,Lithuania,24,1,Male,0 to 4
2010,Lithuania,12,2,Female,5 to 11
2010,Lithuania,16,2,Male,5 to 11
2010,Lithuania,12,3,Female,12 to 17
2010,Lithuania,31,3,Male,12 to 17
2010,Lithuania,1109,4,Female,18 to 59
2010,Lithuania,1693,4,Male,18 to 59
2010,Lithuania,430,5,Female,Above 60
2010,Lithuania,451,5,Male,Above 60
2010,Lithuania,0,6,Female,Unknown
2010,Lithuania,0,6,Male,Unknown
2010,Malta,0,1,Female,0 to 4
2010,Malta,0,1,Male,0 to 4
2010,Malta,0,2,Female,5 to 11
2010,Malta,0,2,Male,5 to 11
2010,Malta,4,3,Female,12 to 17
2010,Malta,54,3,Male,12 to 17
2010,Malta,0,4,Female,18 to 59
2010,Malta,836,4,Male,18 to 59
2010,Malta,0,5,Female,Above 60
2010,Malta,0,5,Male,Above 60
2010,Malta,200,6,Female,Unknown
2010,Malta,2130,6,Male,Unknown
2010,Netherlands,0,1,Female,0 to 4
2010,Netherlands,0,1,Male,0 to 4
2010,Netherlands,0,2,Female,5 to 11
2010,Netherlands,0,2,Male,5 to 11
2010,Netherlands,0,3,Female,12 to 17
2010,Netherlands,0,3,Male,12 to 17
2010,Netherlands,0,4,Female,18 to 59
2010,Netherlands,0,4,Male,18 to 59
2010,Netherlands,0,5,Female,Above 60
2010,Netherlands,0,5,Male,Above 60
2010,Netherlands,4533,6,Female,Unknown
2010,Netherlands,8514,6,Male,Unknown
2010,Romania,3,1,Female,0 to 4
2010,Romania,4,1,Male,0 to 4
2010,Romania,7,2,Female,5 to 11
2010,Romania,10,2,Male,5 to 11
2010,Romania,10,3,Female,12 to 17
2010,Romania,29,3,Male,12 to 17
2010,Romania,28,4,Female,18 to 59
2010,Romania,291,4,Male,18 to 59
2010,Romania,0,5,Female,Above 60
2010,Romania,3,5,Male,Above 60
2010,Romania,0,6,Female,Unknown
2010,Romania,0,6,Male,Unknown
2010,Slovakia,6,1,Female,0 to 4
2010,Slovakia,1,1,Male,0 to 4
2010,Slovakia,4,2,Female,5 to 11
2010,Slovakia,4,2,Male,5 to 11
2010,Slovakia,3,3,Female,12 to 17
2010,Slovakia,2,3,Male,12 to 17
2010,Slovakia,11,4,Female,18 to 59
2010,Slovakia,146,4,Male,18 to 59
2010,Slovakia,0,5,Female,Above 60
2010,Slovakia,0,5,Male,Above 60
2010,Slovakia,0,6,Female,Unknown
2010,Slovakia,0,6,Male,Unknown
2010,Slovenia,0,1,Female,0 to 4
2010,Slovenia,0,1,Male,0 to 4
2010,Slovenia,18,2,Female,5 to 11
2010,Slovenia,15,2,Male,5 to 11
2010,Slovenia,14,3,Female,12 to 17
2010,Slovenia,31,3,Male,12 to 17
2010,Slovenia,52,4,Female,18 to 59
2010,Slovenia,301,4,Male,18 to 59
2010,Slovenia,1,5,Female,Above 60
2010,Slovenia,1,5,Male,Above 60
2010,Slovenia,0,6,Female,Unknown
2010,Slovenia,0,6,Male,Unknown
2010,Spain,0,1,Female,0 to 4
2010,Spain,0,1,Male,0 to 4
2010,Spain,0,2,Female,5 to 11
2010,Spain,0,2,Male,5 to 11
2010,Spain,0,3,Female,12 to 17
2010,Spain,0,3,Male,12 to 17
2010,Spain,0,4,Female,18 to 59
2010,Spain,0,4,Male,18 to 59
2010,Spain,0,5,Female,Above 60
2010,Spain,0,5,Male,Above 60
2010,Spain,881,6,Female,Unknown
2010,Spain,1831,6,Male,Unknown
2010,Switzerland,1511,1,Female,0 to 4
2010,Switzerland,1593,1,Male,0 to 4
2010,Switzerland,1977,2,Female,5 to 11
2010,Switzerland,2174,2,Male,5 to 11
2010,Switzerland,1540,3,Female,12 to 17
2010,Switzerland,1892,3,Male,12 to 17
2010,Switzerland,8697,4,Female,18 to 59
2010,Switzerland,15997,4,Male,18 to 59
2010,Switzerland,639,5,Female,Above 60
2010,Switzerland,366,5,Male,Above 60
2010,Switzerland,10764,6,Female,Unknown
2010,Switzerland,14578,6,Male,Unknown
2010,Macedonia,177,1,Female,0 to 4
2010,Macedonia,184,1,Male,0 to 4
2010,Macedonia,252,2,Female,5 to 11
2010,Macedonia,266,2,Male,5 to 11
2010,Macedonia,197,3,Female,12 to 17
2010,Macedonia,206,3,Male,12 to 17
2010,Macedonia,906,4,Female,18 to 59
2010,Macedonia,781,4,Male,18 to 59
2010,Macedonia,54,5,Female,Above 60
2010,Macedonia,47,5,Male,Above 60
2010,Macedonia,0,6,Female,Unknown
2010,Macedonia,0,6,Male,Unknown
2010,Turkey,625,1,Female,0 to 4
2010,Turkey,698,1,Male,0 to 4
2010,Turkey,873,2,Female,5 to 11
2010,Turkey,1019,2,Male,5 to 11
2010,Turkey,812,3,Female,12 to 17
2010,Turkey,967,3,Male,12 to 17
2010,Turkey,4517,4,Female,18 to 59
2010,Turkey,6870,4,Male,18 to 59
2010,Turkey,177,5,Female,Above 60
2010,Turkey,189,5,Male,Above 60
2010,Turkey,0,6,Female,Unknown
2010,Turkey,0,6,Male,Unknown
2011,Belgium,0,1,Female,0 to 4
2011,Belgium,0,1,Male,0 to 4
2011,Belgium,0,2,Female,5 to 11
2011,Belgium,0,2,Male,5 to 11
2011,Belgium,0,3,Female,12 to 17
2011,Belgium,0,3,Male,12 to 17
2011,Belgium,0,4,Female,18 to 59
2011,Belgium,0,4,Male,18 to 59
2011,Belgium,0,5,Female,Above 60
2011,Belgium,0,5,Male,Above 60
2011,Belgium,9472,6,Female,Unknown
2011,Belgium,12874,6,Male,Unknown
2011,Bulgaria,0,1,Female,0 to 4
2011,Bulgaria,0,1,Male,0 to 4
2011,Bulgaria,0,2,Female,5 to 11
2011,Bulgaria,23,2,Male,5 to 11
2011,Bulgaria,0,3,Female,12 to 17
2011,Bulgaria,118,3,Male,12 to 17
2011,Bulgaria,108,4,Female,18 to 59
2011,Bulgaria,641,4,Male,18 to 59
2011,Bulgaria,0,5,Female,Above 60
2011,Bulgaria,0,5,Male,Above 60
2011,Bulgaria,0,6,Female,Unknown
2011,Bulgaria,0,6,Male,Unknown
2011,Croatia,9,1,Female,0 to 4
2011,Croatia,9,1,Male,0 to 4
2011,Croatia,28,2,Female,5 to 11
2011,Croatia,34,2,Male,5 to 11
2011,Croatia,15,3,Female,12 to 17
2011,Croatia,56,3,Male,12 to 17
2011,Croatia,276,4,Female,18 to 59
2011,Croatia,345,4,Male,18 to 59
2011,Croatia,206,5,Female,Above 60
2011,Croatia,131,5,Male,Above 60
2011,Croatia,10985,6,Female,Unknown
2011,Croatia,10140,6,Male,Unknown
2011,Estonia,0,1,Female,0 to 4
2011,Estonia,1,1,Male,0 to 4
2011,Estonia,0,2,Female,5 to 11
2011,Estonia,2,2,Male,5 to 11
2011,Estonia,1,3,Female,12 to 17
2011,Estonia,0,3,Male,12 to 17
2011,Estonia,8,4,Female,18 to 59
2011,Estonia,47,4,Male,18 to 59
2011,Estonia,0,5,Female,Above 60
2011,Estonia,0,5,Male,Above 60
2011,Estonia,45860,6,Female,Unknown
2011,Estonia,51889,6,Male,Unknown
2011,France,0,1,Female,0 to 4
2011,France,0,1,Male,0 to 4
2011,France,0,2,Female,5 to 11
2011,France,0,2,Male,5 to 11
2011,France,0,3,Female,12 to 17
2011,France,0,3,Male,12 to 17
2011,France,0,4,Female,18 to 59
2011,France,0,4,Male,18 to 59
2011,France,0,5,Female,Above 60
2011,France,0,5,Male,Above 60
2011,France,70878,6,Female,Unknown
2011,France,97603,6,Male,Unknown
2011,Germany,7902,1,Female,0 to 4
2011,Germany,8377,1,Male,0 to 4
2011,Germany,20689,2,Female,5 to 11
2011,Germany,22285,2,Male,5 to 11
2011,Germany,28454,3,Female,12 to 17
2011,Germany,31790,3,Male,12 to 17
2011,Germany,182517,4,Female,18 to 59
2011,Germany,273586,4,Male,18 to 59
2011,Germany,31169,5,Female,Above 60
2011,Germany,27596,5,Male,Above 60
2011,Germany,0,6,Female,Unknown
2011,Germany,0,6,Male,Unknown
2011,Iceland,5,1,Female,0 to 4
2011,Iceland,3,1,Male,0 to 4
2011,Iceland,3,2,Female,5 to 11
2011,Iceland,4,2,Male,5 to 11
2011,Iceland,5,3,Female,12 to 17
2011,Iceland,1,3,Male,12 to 17
2011,Iceland,21,4,Female,18 to 59
2011,Iceland,64,4,Male,18 to 59
2011,Iceland,0,5,Female,Above 60
2011,Iceland,0,5,Male,Above 60
2011,Iceland,46,6,Female,Unknown
2011,Iceland,60,6,Male,Unknown
2011,Latvia,3,1,Female,0 to 4
2011,Latvia,3,1,Male,0 to 4
2011,Latvia,1,2,Female,5 to 11
2011,Latvia,5,2,Male,5 to 11
2011,Latvia,4,3,Female,12 to 17
2011,Latvia,3,3,Male,12 to 17
2011,Latvia,11,4,Female,18 to 59
2011,Latvia,38,4,Male,18 to 59
2011,Latvia,0,5,Female,Above 60
2011,Latvia,0,5,Male,Above 60
2011,Latvia,0,6,Female,Unknown
2011,Latvia,0,6,Male,Unknown
2011,Lithuania,24,1,Female,0 to 4
2011,Lithuania,22,1,Male,0 to 4
2011,Lithuania,13,2,Female,5 to 11
2011,Lithuania,13,2,Male,5 to 11
2011,Lithuania,18,3,Female,12 to 17
2011,Lithuania,27,3,Male,12 to 17
2011,Lithuania,1571,4,Female,18 to 59
2011,Lithuania,1080,4,Male,18 to 59
2011,Lithuania,419,5,Female,Above 60
2011,Lithuania,422,5,Male,Above 60
2011,Lithuania,0,6,Female,Unknown
2011,Lithuania,0,6,Male,Unknown
2011,Netherlands,0,1,Female,0 to 4
2011,Netherlands,0,1,Male,0 to 4
2011,Netherlands,0,2,Female,5 to 11
2011,Netherlands,0,2,Male,5 to 11
2011,Netherlands,0,3,Female,12 to 17
2011,Netherlands,0,3,Male,12 to 17
2011,Netherlands,0,4,Female,18 to 59
2011,Netherlands,0,4,Male,18 to 59
2011,Netherlands,0,5,Female,Above 60
2011,Netherlands,0,5,Male,Above 60
2011,Netherlands,3647,6,Female,Unknown
2011,Netherlands,6773,6,Male,Unknown
2011,Norway,0,1,Female,0 to 4
2011,Norway,0,1,Male,0 to 4
2011,Norway,0,2,Female,5 to 11
2011,Norway,0,2,Male,5 to 11
2011,Norway,0,3,Female,12 to 17
2011,Norway,0,3,Male,12 to 17
2011,Norway,0,4,Female,18 to 59
2011,Norway,0,4,Male,18 to 59
2011,Norway,0,5,Female,Above 60
2011,Norway,0,5,Male,Above 60
2011,Norway,1248,6,Female,Unknown
2011,Norway,1525,6,Male,Unknown
2011,Poland,159,1,Female,0 to 4
2011,Poland,162,1,Male,0 to 4
2011,Poland,159,2,Female,5 to 11
2011,Poland,168,2,Male,5 to 11
2011,Poland,83,3,Female,12 to 17
2011,Poland,79,3,Male,12 to 17
2011,Poland,354,4,Female,18 to 59
2011,Poland,362,4,Male,18 to 59
2011,Poland,14,5,Female,Above 60
2011,Poland,9,5,Male,Above 60
2011,Poland,0,6,Female,Unknown
2011,Poland,0,6,Male,Unknown
2011,Romania,0,1,Female,0 to 4
2011,Romania,0,1,Male,0 to 4
2011,Romania,0,2,Female,5 to 11
2011,Romania,0,2,Male,5 to 11
2011,Romania,0,3,Female,12 to 17
2011,Romania,0,3,Male,12 to 17
2011,Romania,0,4,Female,18 to 59
2011,Romania,123,4,Male,18 to 59
2011,Romania,0,5,Female,Above 60
2011,Romania,0,5,Male,Above 60
2011,Romania,0,6,Female,Unknown
2011,Romania,0,6,Male,Unknown
2011,Slovakia,15,1,Female,0 to 4
2011,Slovakia,18,1,Male,0 to 4
2011,Slovakia,13,2,Female,5 to 11
2011,Slovakia,7,2,Male,5 to 11
2011,Slovakia,13,3,Female,12 to 17
2011,Slovakia,17,3,Male,12 to 17
2011,Slovakia,59,4,Female,18 to 59
2011,Slovakia,364,4,Male,18 to 59
2011,Slovakia,3,5,Female,Above 60
2011,Slovakia,2,5,Male,Above 60
2011,Slovakia,0,6,Female,Unknown
2011,Slovakia,0,6,Male,Unknown
2011,Slovenia,0,1,Female,0 to 4
2011,Slovenia,0,1,Male,0 to 4
2011,Slovenia,0,2,Female,5 to 11
2011,Slovenia,0,2,Male,5 to 11
2011,Slovenia,0,3,Female,12 to 17
2011,Slovenia,10,3,Male,12 to 17
2011,Slovenia,20,4,Female,18 to 59
2011,Slovenia,70,4,Male,18 to 59
2011,Slovenia,0,5,Female,Above 60
2011,Slovenia,0,5,Male,Above 60
2011,Slovenia,0,6,Female,Unknown
2011,Slovenia,0,6,Male,Unknown
2011,Sweden,0,1,Female,0 to 4
2011,Sweden,0,1,Male,0 to 4
2011,Sweden,0,2,Female,5 to 11
2011,Sweden,0,2,Male,5 to 11
2011,Sweden,0,3,Female,12 to 17
2011,Sweden,0,3,Male,12 to 17
2011,Sweden,0,4,Female,18 to 59
2011,Sweden,0,4,Male,18 to 59
2011,Sweden,0,5,Female,Above 60
2011,Sweden,0,5,Male,Above 60
2011,Sweden,4241,6,Female,Unknown
2011,Sweden,6103,6,Male,Unknown
2011,Switzerland,1694,1,Female,0 to 4
2011,Switzerland,1699,1,Male,0 to 4
2011,Switzerland,2060,2,Female,5 to 11
2011,Switzerland,2304,2,Male,5 to 11
2011,Switzerland,1565,3,Female,12 to 17
2011,Switzerland,1986,3,Male,12 to 17
2011,Switzerland,9391,4,Female,18 to 59
2011,Switzerland,18528,4,Male,18 to 59
2011,Switzerland,627,5,Female,Above 60
2011,Switzerland,371,5,Male,Above 60
2011,Switzerland,11642,6,Female,Unknown
2011,Switzerland,15464,6,Male,Unknown
2011,Macedonia,166,1,Female,0 to 4
2011,Macedonia,163,1,Male,0 to 4
2011,Macedonia,187,2,Female,5 to 11
2011,Macedonia,206,2,Male,5 to 11
2011,Macedonia,143,3,Female,12 to 17
2011,Macedonia,141,3,Male,12 to 17
2011,Macedonia,766,4,Female,18 to 59
2011,Macedonia,767,4,Male,18 to 59
2011,Macedonia,50,5,Female,Above 60
2011,Macedonia,47,5,Male,Above 60
2011,Macedonia,0,6,Female,Unknown
2011,Macedonia,0,6,Male,Unknown
2011,Turkey,1019,1,Female,0 to 4
2011,Turkey,1147,1,Male,0 to 4
2011,Turkey,1556,2,Female,5 to 11
2011,Turkey,1844,2,Male,5 to 11
2011,Turkey,1300,3,Female,12 to 17
2011,Turkey,1711,3,Male,12 to 17
2011,Turkey,6665,4,Female,18 to 59
2011,Turkey,9384,4,Male,18 to 59
2011,Turkey,379,5,Female,Above 60
2011,Turkey,424,5,Male,Above 60
2011,Turkey,0,6,Female,Unknown
2011,Turkey,0,6,Male,Unknown
2012,Austria,0,1,Female,0 to 4
2012,Austria,0,1,Male,0 to 4
2012,Austria,0,2,Female,5 to 11
2012,Austria,0,2,Male,5 to 11
2012,Austria,0,3,Female,12 to 17
2012,Austria,0,3,Male,12 to 17
2012,Austria,0,4,Female,18 to 59
2012,Austria,0,4,Male,18 to 59
2012,Austria,0,5,Female,Above 60
2012,Austria,0,5,Male,Above 60
2012,Austria,5835,6,Female,Unknown
2012,Austria,15971,6,Male,Unknown
2012,Belgium,0,1,Female,0 to 4
2012,Belgium,0,1,Male,0 to 4
2012,Belgium,0,2,Female,5 to 11
2012,Belgium,0,2,Male,5 to 11
2012,Belgium,0,3,Female,12 to 17
2012,Belgium,0,3,Male,12 to 17
2012,Belgium,0,4,Female,18 to 59
2012,Belgium,0,4,Male,18 to 59
2012,Belgium,0,5,Female,Above 60
2012,Belgium,0,5,Male,Above 60
2012,Belgium,10938,6,Female,Unknown
2012,Belgium,14984,6,Male,Unknown
2012,Bulgaria,0,1,Female,0 to 4
2012,Bulgaria,0,1,Male,0 to 4
2012,Bulgaria,0,2,Female,5 to 11
2012,Bulgaria,0,2,Male,5 to 11
2012,Bulgaria,0,3,Female,12 to 17
2012,Bulgaria,0,3,Male,12 to 17
2012,Bulgaria,0,4,Female,18 to 59
2012,Bulgaria,0,4,Male,18 to 59
2012,Bulgaria,0,5,Female,Above 60
2012,Bulgaria,0,5,Male,Above 60
2012,Bulgaria,152,6,Female,Unknown
2012,Bulgaria,1077,6,Male,Unknown
2012,Croatia,14,1,Female,0 to 4
2012,Croatia,15,1,Male,0 to 4
2012,Croatia,27,2,Female,5 to 11
2012,Croatia,35,2,Male,5 to 11
2012,Croatia,19,3,Female,12 to 17
2012,Croatia,59,3,Male,12 to 17
2012,Croatia,235,4,Female,18 to 59
2012,Croatia,482,4,Male,18 to 59
2012,Croatia,135,5,Female,Above 60
2012,Croatia,69,5,Male,Above 60
2012,Croatia,10401,6,Female,Unknown
2012,Croatia,9603,6,Male,Unknown
2012,Czech Rep.,0,1,Female,0 to 4
2012,Czech Rep.,0,1,Male,0 to 4
2012,Czech Rep.,0,2,Female,5 to 11
2012,Czech Rep.,0,2,Male,5 to 11
2012,Czech Rep.,0,3,Female,12 to 17
2012,Czech Rep.,0,3,Male,12 to 17
2012,Czech Rep.,0,4,Female,18 to 59
2012,Czech Rep.,0,4,Male,18 to 59
2012,Czech Rep.,0,5,Female,Above 60
2012,Czech Rep.,0,5,Male,Above 60
2012,Czech Rep.,1665,6,Female,Unknown
2012,Czech Rep.,2469,6,Male,Unknown
2012,Denmark,0,1,Female,0 to 4
2012,Denmark,0,1,Male,0 to 4
2012,Denmark,0,2,Female,5 to 11
2012,Denmark,0,2,Male,5 to 11
2012,Denmark,0,3,Female,12 to 17
2012,Denmark,0,3,Male,12 to 17
2012,Denmark,0,4,Female,18 to 59
2012,Denmark,0,4,Male,18 to 59
2012,Denmark,0,5,Female,Above 60
2012,Denmark,0,5,Male,Above 60
2012,Denmark,1703,6,Female,Unknown
2012,Denmark,1920,6,Male,Unknown
2012,Estonia,0,1,Female,0 to 4
2012,Estonia,2,1,Male,0 to 4
2012,Estonia,0,2,Female,5 to 11
2012,Estonia,2,2,Male,5 to 11
2012,Estonia,0,3,Female,12 to 17
2012,Estonia,0,3,Male,12 to 17
2012,Estonia,10,4,Female,18 to 59
2012,Estonia,55,4,Male,18 to 59
2012,Estonia,1,5,Female,Above 60
2012,Estonia,0,5,Male,Above 60
2012,Estonia,0,6,Female,Unknown
2012,Estonia,0,6,Male,Unknown
2012,Finland,0,1,Female,0 to 4
2012,Finland,0,1,Male,0 to 4
2012,Finland,0,2,Female,5 to 11
2012,Finland,0,2,Male,5 to 11
2012,Finland,0,3,Female,12 to 17
2012,Finland,0,3,Male,12 to 17
2012,Finland,0,4,Female,18 to 59
2012,Finland,0,4,Male,18 to 59
2012,Finland,0,5,Female,Above 60
2012,Finland,0,5,Male,Above 60
2012,Finland,1467,6,Female,Unknown
2012,Finland,2431,6,Male,Unknown
2012,France,0,1,Female,0 to 4
2012,France,0,1,Male,0 to 4
2012,France,0,2,Female,5 to 11
2012,France,0,2,Male,5 to 11
2012,France,0,3,Female,12 to 17
2012,France,0,3,Male,12 to 17
2012,France,0,4,Female,18 to 59
2012,France,0,4,Male,18 to 59
2012,France,0,5,Female,Above 60
2012,France,0,5,Male,Above 60
2012,France,83827,6,Female,Unknown
2012,France,117617,6,Male,Unknown
2012,Germany,9648,1,Female,0 to 4
2012,Germany,10353,1,Male,0 to 4
2012,Germany,21742,2,Female,5 to 11
2012,Germany,23681,2,Male,5 to 11
2012,Germany,28747,3,Female,12 to 17
2012,Germany,32514,3,Male,12 to 17
2012,Germany,193579,4,Female,18 to 59
2012,Germany,290733,4,Male,18 to 59
2012,Germany,33804,5,Female,Above 60
2012,Germany,30496,5,Male,Above 60
2012,Germany,0,6,Female,Unknown
2012,Germany,0,6,Male,Unknown
2012,Hungary,0,1,Female,0 to 4
2012,Hungary,0,1,Male,0 to 4
2012,Hungary,0,2,Female,5 to 11
2012,Hungary,0,2,Male,5 to 11
2012,Hungary,0,3,Female,12 to 17
2012,Hungary,0,3,Male,12 to 17
2012,Hungary,0,4,Female,18 to 59
2012,Hungary,0,4,Male,18 to 59
2012,Hungary,0,5,Female,Above 60
2012,Hungary,0,5,Male,Above 60
2012,Hungary,69,6,Female,Unknown
2012,Hungary,317,6,Male,Unknown
2012,Iceland,5,1,Female,0 to 4
2012,Iceland,2,1,Male,0 to 4
2012,Iceland,1,2,Female,5 to 11
2012,Iceland,5,2,Male,5 to 11
2012,Iceland,5,3,Female,12 to 17
2012,Iceland,2,3,Male,12 to 17
2012,Iceland,24,4,Female,18 to 59
2012,Iceland,83,4,Male,18 to 59
2012,Iceland,0,5,Female,Above 60
2012,Iceland,1,5,Male,Above 60
2012,Iceland,52,6,Female,Unknown
2012,Iceland,67,6,Male,Unknown
2012,Ireland,0,1,Female,0 to 4
2012,Ireland,0,1,Male,0 to 4
2012,Ireland,0,2,Female,5 to 11
2012,Ireland,0,2,Male,5 to 11
2012,Ireland,0,3,Female,12 to 17
2012,Ireland,0,3,Male,12 to 17
2012,Ireland,0,4,Female,18 to 59
2012,Ireland,0,4,Male,18 to 59
